v8-version,11,3,244,8,-node.23,0
v8-platform,macos,macos
shared-library,/Users/darksystem/.local/share/nvm/v20.15.0/bin/node,0x11f6bb000,0x12100d23a,263573504
shared-library,/usr/lib/system/libsystem_darwin.dylib,0x7ff80430d130,0x7ff80431433c,6852608
shared-library,/usr/lib/system/libsystem_darwindirectory.dylib,0x7ffc15f4bbed,0x7ffc15f4e3dc,6852608
shared-library,/usr/lib/system/libsystem_dnssd.dylib,0x7ff80ea7160c,0x7ff80ea771cd,6852608
shared-library,/usr/lib/system/libsystem_eligibility.dylib,0x7ffc15f4fbe0,0x7ffc15f514f8,6852608
shared-library,/usr/lib/system/libsystem_featureflags.dylib,0x7ff800ff1ec9,0x7ff800ff3bd0,6852608
shared-library,/usr/lib/system/libsystem_info.dylib,0x7ff801184d50,0x7ff8011aa85b,6852608
shared-library,/usr/lib/system/libsystem_m.dylib,0x7ff80e9aba40,0x7ff80e9e6750,6852608
shared-library,/usr/lib/system/libsystem_malloc.dylib,0x7ff800f6b170,0x7ff800f9ca40,6852608
shared-library,/usr/lib/system/libsystem_networkextension.dylib,0x7ff8066c5ea8,0x7ff8066d93ba,6852608
shared-library,/usr/lib/system/libsystem_notify.dylib,0x7ff804758ef4,0x7ff804766dc7,6852608
shared-library,/usr/lib/system/libsystem_sandbox.dylib,0x7ff80cb9bc30,0x7ff80cba026a,6852608
shared-library,/usr/lib/system/libsystem_sanitizers.dylib,0x7ffc15f52c44,0x7ffc15f5490f,6852608
shared-library,/usr/lib/system/libsystem_secinit.dylib,0x7ff80ea6ac1f,0x7ff80ea6c330,6852608
shared-library,/usr/lib/system/libsystem_kernel.dylib,0x7ff80110e010,0x7ff801137860,6852608
shared-library,/usr/lib/system/libsystem_platform.dylib,0x7ff80117a480,0x7ff8011814d3,6852608
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x7ff801148b20,0x7ff801151718,6852608
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x7ff8083c4dd6,0x7ff8083ca4ca,6852608
shared-library,/usr/lib/system/libsystem_trace.dylib,0x7ff800e9a2f0,0x7ff800eaff6a,6852608
shared-library,/usr/lib/system/libunwind.dylib,0x7ff80ea43ec0,0x7ff80ea494aa,6852608
shared-library,/usr/lib/system/libxpc.dylib,0x7ff800e52d00,0x7ff800e87b2e,6852608
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x7ff804694fe0,0x7ff80473e766,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x7ff816564fc0,0x7ff816564fc0,6852608
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x7ff809099f85,0x7ff80909ac04,6852608
shared-library,/usr/lib/libenergytrace.dylib,0x7ff8066de759,0x7ff8066ded3e,6852608
shared-library,/usr/lib/libbsm.0.dylib,0x7ff80dd6abd4,0x7ff80dd77fed,6852608
shared-library,/usr/lib/libz.1.dylib,0x7ff80e997960,0x7ff80e9a4184,6852608
shared-library,/usr/lib/system/libkxld.dylib,0x7ff80ea1d240,0x7ff80ea33de4,6852608
shared-library,/System/Library/PrivateFrameworks/SoftLinking.framework/Versions/A/SoftLinking,0x7ff80ea84c35,0x7ff80ea84ebe,6852608
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x7ff8063173f0,0x7ff80658289f,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x7ff80a354d30,0x7ff80a35ef90,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x7ff8043183b0,0x7ff8043fc205,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x7ff8090e2730,0x7ff80916294c,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x7ff80e66e960,0x7ff80e693303,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x7ff80eb5cbb0,0x7ff80ebaddd0,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x7ff80834b7e0,0x7ff8083aa5c0,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x7ff80164a8f0,0x7ff80185d374,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x7ff810070620,0x7ff8100b07a8,6852608
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x7ff80a362b78,0x7ff80a38018e,6852608
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x7ff803cbf130,0x7ff803fbe630,6852608
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x7ff801d8fc30,0x7ff801e06fc0,6852608
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x7ff8083cde70,0x7ff808def5e4,6852608
shared-library,/usr/lib/libCoreEntitlements.dylib,0x7ffc145ce480,0x7ffc145d967a,6852608
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x7ffb1bf0ac60,0x7ffb1bf4989a,6852608
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x7ff807fa6f10,0x7ff807fba411,6852608
shared-library,/usr/lib/libMobileGestalt.dylib,0x7ff8066e03c0,0x7ff806734f18,6852608
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x7ff80e58aa00,0x7ff80e5e32da,6852608
shared-library,/usr/lib/libcoretls.dylib,0x7ff80dd52b80,0x7ff80dd6540b,6852608
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x7ff8100de0b4,0x7ff8100dedf2,6852608
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff80a38d8a0,0x7ff80a3c312f,6852608
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff80917a4f0,0x7ff809180166,6852608
shared-library,/usr/lib/libarchive.2.dylib,0x7ff80ead43a0,0x7ff80eb47982,6852608
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff9085dbb10,0x7ff9085e01a0,6852608
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff90861ac70,0x7ff90861afab,6852608
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff80cba3739,0x7ff80cba62ac,6852608
shared-library,/usr/lib/libdns_services.dylib,0x7ff8083bb719,0x7ff8083c20c2,6852608
shared-library,/usr/lib/libpcap.A.dylib,0x7ff80ea86460,0x7ff80eaa750a,6852608
shared-library,/usr/lib/libnetwork.dylib,0x7ff806315fc0,0x7ff806315fc0,6852608
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff80da6c100,0x7ff80da77f0e,6852608
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x22b36b5b0,0x22b36c640,4657467392
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurfaceOld.dylib,0x22bc038d0,0x22bc0fda1,4661972992
shared-library,/usr/lib/libicucore.A.dylib,0x7ff80406bb60,0x7ff804296efc,6852608
shared-library,/usr/lib/libcompression.dylib,0x7ff80ec1e540,0x7ff80ec8152f,6852608
shared-library,/usr/lib/liblzma.5.dylib,0x7ff8100be598,0x7ff8100d63a0,6852608
shared-library,/usr/lib/libapple_nghttp2.dylib,0x7ff80ebe7ac0,0x7ff80ebfa31a,6852608
shared-library,/usr/lib/libsqlite3.dylib,0x7ff807fbfd20,0x7ff808161a20,6852608
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff811f6ad80,0x7ff81232b470,6852608
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff906240280,0x7ff9062443aa,6852608
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff817ed1b90,0x7ff817ee1bce,6852608
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff8143da710,0x7ff8144a6580,6852608
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff81a6c6840,0x7ff81a6c8180,6852608
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffc15c1f890,0x7ffc15c63b20,6852608
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff9085ebee0,0x7ff90861201c,6852608
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffc15d5aba0,0x7ffc15dceb88,6852608
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffc15cac950,0x7ffc15d4114a,6852608
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff81a6caae0,0x7ff81a6dec20,6852608
shared-library,/usr/lib/libfakelink.dylib,0x7ff80ea823fa,0x7ff80ea83b52,6852608
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff80e658710,0x7ff80e665ec5,6852608
shared-library,/usr/lib/libiconv.2.dylib,0x7ff80eabbca0,0x7ff80eac16e4,6852608
shared-library,/usr/lib/libcharset.1.dylib,0x7ff80ea159be,0x7ff80ea15e46,6852608
shared-library,/usr/lib/libxml2.2.dylib,0x7ff80a3d5a00,0x7ff80a495853,6852608
shared-library,/usr/lib/liblangid.dylib,0x7ff80cba83b7,0x7ff80cba8d78,6852608
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x7ffb0aa960a0,0x7ffb0abb7100,6852608
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x7ffb2072d5d0,0x7ffb2073349a,6852608
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x7ffb20cac650,0x7ffb20cbb18b,6852608
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff810706790,0x7ff81070ecf9,6852608
shared-library,/usr/lib/libpam.2.dylib,0x7ff80ec17c7c,0x7ff80ec1ae99,6852608
shared-library,/usr/lib/libxar.1.dylib,0x7ff810156b30,0x7ff810162ab4,6852608
shared-library,/usr/lib/libCheckFix.dylib,0x7ff80dd48b10,0x7ff80dd4e311,6852608
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff8067695b0,0x7ff8067804f2,6852608
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff80cbaa3e0,0x7ff80cc95084,6852608
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff80909cc30,0x7ff8090d4900,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff81682d000,0x7ff81682d000,6852608
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff801e17010,0x7ff801e47a50,6852608
shared-library,/usr/lib/libgermantok.dylib,0x7ff80ddd3f90,0x7ff80ddd5dda,6852608
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff80ebc2e90,0x7ff80ebc3e26,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff81653b000,0x7ff81653b000,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff8091823e0,0x7ff809c1a56a,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff80ccbfd90,0x7ff80d7e65e7,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff810198d80,0x7ff8102f93a1,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff801a56f40,0x7ff801c2b3af,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff80d83bba0,0x7ff80da2d0fd,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff80ed00360,0x7ff810061cec,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff80ddd7604,0x7ff80dde9f7d,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff80ec02d20,0x7ff80ec14be8,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff80ecfa10a,0x7ff80ecfe11c,6852608
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb1a7b0030,0x7ffb1ac7688e,6852608
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff801d18510,0x7ff801d89fe9,6852608
shared-library,/usr/lib/libmecab.dylib,0x7ff80dd7abb0,0x7ff80ddc65e0,6852608
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff80a3391a0,0x7ff80a34c89f,6852608
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff80a32d03c,0x7ff80a333a82,6852608
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff8100e0420,0x7ff81013d450,6852608
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff80dc8e0d0,0x7ff80dcd2740,6852608
shared-library,/usr/lib/libutil.dylib,0x7ff810165564,0x7ff810167964,6852608
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb18bbb9d0,0x7ffb18c76fe3,6852608
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff804655160,0x7ff804687b4a,6852608
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff80a389b00,0x7ff80a38b78e,6852608
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffb0869d550,0x7ffb086a8d1f,6852608
shared-library,/usr/lib/libmis.dylib,0x7ff9085ae610,0x7ff9085c7236,6852608
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff9190e7240,0x7ff9190e9680,6852608
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa1682b83f,0x7ffa1682ca86,6852608
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff80906e870,0x7ff80909081f,6852608
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff80ebc4db0,0x7ff80ebe3efb,6852608
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff802d187a0,0x7ff802ea1808,6852608
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff80da3a1d0,0x7ff80da610b1,6852608
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff80ccba820,0x7ff80ccbe05f,6852608
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff801c2f430,0x7ff801cf08f2,6852608
shared-library,/usr/lib/libcmph.dylib,0x7ff80eac2868,0x7ff80ead0cee,6852608
shared-library,/usr/lib/libxslt.1.dylib,0x7ff8101687d0,0x7ff8101891a8,6852608
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff80dd170ec,0x7ff80dd31f78,6852608
shared-library,/usr/lib/libTLE.dylib,0x7ffc1473d380,0x7ffc14744a49,6852608
shared-library-end
tick,0x7ff8006f855b,8042,0,0x0,6
profiler,begin,1000
new,CodeRange,0x115f80000,0
new,MemoryChunk,0x1f1b4e340000,262144
tick,0x7ff800af1b32,9583,0,0x0,6
new,MemoryChunk,0x1f1bd6840000,262144
new,MemoryChunk,0x1f1bfc5c0000,262144
new,MemoryChunk,0x1f1b4c600000,262144
new,MemoryChunk,0x1f1be7e80000,262144
heap-capacity,1030880
heap-available,2198828480
tick,0x10ffed410,10885,0,0x0,6
new,MemoryChunk,0x1f1b7ef40000,262144
tick,0x110476244,12132,0,0x0,6
tick,0x1104782e2,13473,0,0x0,6
tick,0x110497c40,14815,0,0x0,6
new,MemoryChunk,0x1f1bf3e00000,270336
new,MemoryChunk,0x1f1bddc00000,262144
tick,0x110475176,16572,0,0x0,6
tick,0x110474f5f,17350,0,0x0,6
new,MemoryChunk,0x1f1b64180000,262144
tick,0x110474f5f,18642,0,0x0,6
new,MemoryChunk,0x1f1b25940000,262144
tick,0x7ff8008e6b0d,19924,0,0x0,6
tick,0x1102f6037,21208,0,0x0,6
code-creation,Builtin,2,21540,0x110780e40,768,DeoptimizationEntry_Eager
code-creation,Builtin,2,22005,0x110781180,772,DeoptimizationEntry_Lazy
code-creation,Builtin,2,22041,0x1107814c0,2720,RecordWriteSaveFP
code-creation,Builtin,2,22073,0x110781f80,1180,RecordWriteIgnoreFP
code-creation,Builtin,2,22105,0x110782440,332,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,22138,0x1107825c0,116,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,22170,0x110782640,64,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,22203,0x1107826c0,288,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,22239,0x110782800,336,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,22274,0x110782980,372,CallFunction_ReceiverIsAny
code-creation,Builtin,2,22306,0x110782b00,100,CallBoundFunction
code-creation,Builtin,2,22336,0x110782b80,844,CallWrappedFunction
code-creation,Builtin,2,22368,0x110782f00,168,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,22400,0x110782fc0,168,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,22433,0x110783080,168,Call_ReceiverIsAny
code-creation,Builtin,2,23071,0x110783140,976,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,23119,0x110783540,968,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,23152,0x110783940,1040,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,23186,0x110783d80,1032,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,23229,0x1107841c0,1040,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,23270,0x110784600,1032,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,23310,0x110784a40,924,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,23344,0x110784e00,924,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,23429,0x1107851c0,924,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,23460,0x110785580,732,CallProxy
code-creation,Builtin,2,23494,0x110785880,152,CallVarargs
code-creation,Builtin,2,23531,0x110785940,936,CallWithSpread
code-creation,Builtin,2,24335,0x110785d00,1948,CallWithSpread_Baseline
code-creation,Builtin,2,24389,0x1107864c0,1908,CallWithSpread_WithFeedback
code-creation,Builtin,2,24433,0x110786c40,888,CallWithArrayLike
code-creation,Builtin,2,24514,0x110786fc0,1828,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,24557,0x110787700,156,CallForwardVarargs
code-creation,Builtin,2,24597,0x1107877c0,156,CallFunctionForwardVarargs
code-creation,Builtin,2,24824,0x110787880,128,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,24877,0x110787940,232,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,24924,0x110787a40,320,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,25004,0x110787bc0,32,ConstructFunction
code-creation,Builtin,2,25074,0x110787c00,100,ConstructBoundFunction
code-creation,Builtin,2,25112,0x110787c80,28,ConstructedNonConstructable
code-creation,Builtin,2,25145,0x110787cc0,100,Construct
code-creation,Builtin,2,25206,0x110787d40,152,ConstructVarargs
code-creation,Builtin,2,25239,0x110787e00,968,ConstructWithSpread
code-creation,Builtin,2,25348,0x110788200,1764,ConstructWithSpread_Baseline
code-creation,Builtin,2,25391,0x110788900,1744,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,25435,0x110789000,952,ConstructWithArrayLike
code-creation,Builtin,2,25477,0x1107893c0,1684,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,25520,0x110789a80,196,ConstructForwardVarargs
code-creation,Builtin,2,25561,0x110789b80,196,ConstructFunctionForwardVarargs
code-creation,Builtin,2,25644,0x110789c80,776,Construct_Baseline
code-creation,Builtin,2,25719,0x110789fc0,800,Construct_WithFeedback
code-creation,Builtin,2,25765,0x11078a300,444,JSConstructStubGeneric
code-creation,Builtin,2,25805,0x11078a4c0,340,JSBuiltinsConstructStub
code-creation,Builtin,2,25843,0x11078a640,772,FastNewObject
code-creation,Builtin,2,25881,0x11078a980,312,FastNewClosure
code-creation,Builtin,2,25919,0x11078aac0,764,ConstructProxy
code-creation,Builtin,2,25956,0x11078adc0,192,JSEntry
code-creation,Builtin,2,25993,0x11078aec0,192,JSConstructEntry
code-creation,Builtin,2,26031,0x11078afc0,192,JSRunMicrotasksEntry
code-creation,Builtin,2,26069,0x11078b0c0,100,JSEntryTrampoline
code-creation,Builtin,2,26107,0x11078b140,100,JSConstructEntryTrampoline
code-creation,Builtin,2,26146,0x11078b1c0,256,ResumeGeneratorTrampoline
code-creation,Builtin,2,26185,0x11078b300,1268,StringFromCodePointAt
code-creation,Builtin,2,26223,0x11078b800,708,StringEqual
code-creation,Builtin,2,26258,0x11078bb00,328,StringGreaterThan
code-creation,Builtin,2,26294,0x11078bc80,328,StringGreaterThanOrEqual
code-creation,Builtin,2,26333,0x11078be00,328,StringLessThan
code-creation,Builtin,2,26370,0x11078bf80,328,StringLessThanOrEqual
code-creation,Builtin,2,26409,0x11078c100,328,StringCompare
code-creation,Builtin,2,26447,0x11078c280,2392,StringSubstring
code-creation,Builtin,2,26482,0x11078cc00,80,OrderedHashTableHealIndex
code-creation,Builtin,2,26522,0x11078cc80,876,InterpreterEntryTrampoline
code-creation,Builtin,2,26561,0x11078d000,888,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,26603,0x11078d380,76,InterpreterPushArgsThenCall
code-creation,Builtin,2,26643,0x11078d400,84,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,26683,0x11078d480,84,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,26749,0x11078d500,84,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,26792,0x11078d580,84,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,26835,0x11078d600,88,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,26878,0x11078d680,80,InterpreterEnterAtBytecode
code-creation,Builtin,2,26917,0x11078d700,216,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,26956,0x11078d800,96,InterpreterOnStackReplacement
code-creation,Builtin,2,26997,0x11078d880,388,BaselineOutOfLinePrologue
code-creation,Builtin,2,27036,0x11078da40,16,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,27077,0x11078da80,100,BaselineOnStackReplacement
code-creation,Builtin,2,27115,0x11078db00,84,BaselineLeaveFrame
code-creation,Builtin,2,27150,0x11078db80,208,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,27192,0x11078dc80,216,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,27272,0x11078dd80,184,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,27314,0x11078de40,36,MaglevOnStackReplacement
code-creation,Builtin,2,27351,0x11078de80,860,CompileLazy
